CountryCode,CountryName,IndicatorName,OriginalIndicatorName,Year,Value,Zone
CAN,Canada,Population_Total,"Population, total",2003,31642461.0,Demographics
BRA,Brazil,Population_Total,"Population, total",2003,180622688.0,Demographics
AUS,Australia,Population_Total,"Population, total",2003,19720737.0,Demographics
ARG,Argentina,Population_Total,"Population, total",2003,38424282.0,Demographics
USA,United States,Urban_Population_Pct,Urban population (% of total population),2003,79.7773350255284,Demographics
GBR,United Kingdom,Urban_Population_Pct,Urban population (% of total population),2003,80.2331593332802,Demographics
TUR,Turkiye,Urban_Population_Pct,Urban population (% of total population),2003,61.5845060653258,Demographics
ZAF,South Africa,Urban_Population_Pct,Urban population (% of total population),2003,58.3724341232066,Demographics
SAU,Saudi Arabia,Urban_Population_Pct,Urban population (% of total population),2003,80.5414456330177,Demographics
RUS,Russian Federation,Urban_Population_Pct,Urban population (% of total population),2003,73.4057388305664,Demographics
MEX,Mexico,Urban_Population_Pct,Urban population (% of total population),2003,76.046170340551,Demographics
KOR,"Korea, Rep.",Urban_Population_Pct,Urban population (% of total population),2003,80.707793508044,Demographics
JPN,Japan,Urban_Population_Pct,Urban population (% of total population),2003,82.4206778416671,Demographics
ITA,Italy,Urban_Population_Pct,Urban population (% of total population),2003,67.4299414611787,Demographics
IDN,Indonesia,Urban_Population_Pct,Urban population (% of total population),2003,44.6301761521872,Demographics
IND,India,Urban_Population_Pct,Urban population (% of total population),2003,28.4660287698,Demographics
DEU,Germany,Urban_Population_Pct,Urban population (% of total population),2003,80.1373116303862,Demographics
FRA,France,Urban_Population_Pct,Urban population (% of total population),2003,77.4691216035138,Demographics
CHN,China,Urban_Population_Pct,Urban population (% of total population),2003,40.5302314758301,Demographics
CAN,Canada,Urban_Population_Pct,Urban population (% of total population),2003,79.391380674239,Demographics
BRA,Brazil,Urban_Population_Pct,Urban population (% of total population),2003,82.3540335841671,Demographics
AUS,Australia,Urban_Population_Pct,Urban population (% of total population),2003,85.4097077818668,Demographics
ARG,Argentina,Urban_Population_Pct,Urban population (% of total population),2003,89.752468256564,Demographics
USA,United States,Life_Expectancy,"Life expectancy at birth, total (years)",2004,77.4878048780488,Health
GBR,United Kingdom,Life_Expectancy,"Life expectancy at birth, total (years)",2004,78.7463414634146,Health
TUR,Turkiye,Life_Expectancy,"Life expectancy at birth, total (years)",2004,73.223,Health
ZAF,South Africa,Life_Expectancy,"Life expectancy at birth, total (years)",2004,53.963,Health
SAU,Saudi Arabia,Life_Expectancy,"Life expectancy at birth, total (years)",2004,74.027,Health
RUS,Russian Federation,Life_Expectancy,"Life expectancy at birth, total (years)",2004,65.4709756097561,Health
MEX,Mexico,Life_Expectancy,"Life expectancy at birth, total (years)",2004,73.432,Health
KOR,"Korea, Rep.",Life_Expectancy,"Life expectancy at birth, total (years)",2004,77.6658536585366,Health
JPN,Japan,Life_Expectancy,"Life expectancy at birth, total (years)",2004,82.030243902439,Health
ITA,Italy,Life_Expectancy,"Life expectancy at birth, total (years)",2004,80.7804878048781,Health
IDN,Indonesia,Life_Expectancy,"Life expectancy at birth, total (years)",2004,65.521,Health
IND,India,Life_Expectancy,"Life expectancy at birth, total (years)",2004,64.484,Health
DEU,Germany,Life_Expectancy,"Life expectancy at birth, total (years)",2004,78.6804878048781,Health
FRA,France,Life_Expectancy,"Life expectancy at birth, total (years)",2004,80.1634146341463,Health
CHN,China,Life_Expectancy,"Life expectancy at birth, total (years)",2004,73.727,Health
CAN,Canada,Life_Expectancy,"Life expectancy at birth, total (years)",2004,79.9921951219512,Health
BRA,Brazil,Life_Expectancy,"Life expectancy at birth, total (years)",2004,71.361,Health
AUS,Australia,Life_Expectancy,"Life expectancy at birth, total (years)",2004,80.490243902439,Health
ARG,Argentina,Life_Expectancy,"Life expectancy at birth, total (years)",2004,74.871,Health
USA,United States,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2004,6.8,Health
GBR,United Kingdom,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2004,5.2,Health
TUR,Turkiye,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2004,22.8,Health
ZAF,South Africa,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2004,49.0,Health
SAU,Saudi Arabia,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2004,15.5,Health
RUS,Russian Federation,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2004,11.9,Health
MEX,Mexico,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2004,20.0,Health
KOR,"Korea, Rep.",Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2004,4.7,Health
JPN,Japan,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2004,2.8,Health
ITA,Italy,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2004,3.9,Health
IDN,Indonesia,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2004,36.7,Health
IND,India,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2004,58.6,Health
DEU,Germany,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2004,4.0,Health
FRA,France,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2004,3.5,Health
CHN,China,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2004,21.3,Health
CAN,Canada,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2004,5.3,Health
BRA,Brazil,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2004,22.4,Health
AUS,Australia,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2004,4.8,Health
ARG,Argentina,Infant_Mortality,"Mortality rate, infant (per 1,000 live births)",2004,14.9,Health
USA,United States,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2004,13.0,Health
GBR,United Kingdom,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2004,13.0,Health
TUR,Turkiye,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2004,28.0,Health
ZAF,South Africa,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2004,259.0,Health
SAU,Saudi Arabia,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2004,16.0,Health
RUS,Russian Federation,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2004,41.0,Health
MEX,Mexico,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2004,53.0,Health
KOR,"Korea, Rep.",Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2004,12.0,Health
JPN,Japan,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2004,7.0,Health
ITA,Italy,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2004,8.0,Health
IDN,Indonesia,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2004,283.0,Health
IND,India,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2004,296.0,Health
DEU,Germany,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2004,6.0,Health
FRA,France,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2004,9.0,Health
CHN,China,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2004,45.0,Health
CAN,Canada,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2004,10.0,Health
BRA,Brazil,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2004,70.0,Health
AUS,Australia,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2004,5.0,Health
ARG,Argentina,Maternal_Mortality,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",2004,58.0,Health
USA,United States,GDP_Current_USD,GDP (current US$),2004,12217193198000.0,Economy
GBR,United Kingdom,GDP_Current_USD,GDP (current US$),2004,2429774807762.72,Economy
TUR,Turkiye,GDP_Current_USD,GDP (current US$),2004,410156784495.948,Economy
ZAF,South Africa,GDP_Current_USD,GDP (current US$),2004,255806908594.573,Economy
SAU,Saudi Arabia,GDP_Current_USD,GDP (current US$),2004,258742133333.333,Economy
RUS,Russian Federation,GDP_Current_USD,GDP (current US$),2004,591016690732.385,Economy
MEX,Mexico,GDP_Current_USD,GDP (current US$),2004,819459227375.022,Economy
KOR,"Korea, Rep.",GDP_Current_USD,GDP (current US$),2004,823251107638.814,Economy
JPN,Japan,GDP_Current_USD,GDP (current US$),2004,4893116005656.56,Economy
ITA,Italy,GDP_Current_USD,GDP (current US$),2004,1812808753294.75,Economy
IDN,Indonesia,GDP_Current_USD,GDP (current US$),2004,256836875295.452,Economy
IND,India,GDP_Current_USD,GDP (current US$),2004,709152728830.775,Economy
DEU,Germany,GDP_Current_USD,GDP (current US$),2004,2852317768061.78,Economy
FRA,France,GDP_Current_USD,GDP (current US$),2004,2109792297237.03,Economy
CHN,China,GDP_Current_USD,GDP (current US$),2004,1984196551300.44,Economy
CAN,Canada,GDP_Current_USD,GDP (current US$),2004,1026690238278.25,Economy
BRA,Brazil,GDP_Current_USD,GDP (current US$),2004,669289321944.512,Economy
AUS,Australia,GDP_Current_USD,GDP (current US$),2004,615643050220.515,Economy
ARG,Argentina,GDP_Current_USD,GDP (current US$),2004,164657930452.787,Economy
USA,United States,GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2004,41724.6411982614,Economy
GBR,United Kingdom,GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2004,32055.4717642346,Economy
TUR,Turkiye,GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2004,10760.7760827021,Economy
ZAF,South Africa,GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2004,9713.65348468834,Economy
SAU,Saudi Arabia,GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2004,51225.3258202551,Economy
RUS,Russian Federation,GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2004,10226.7666015625,Economy
MEX,Mexico,GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2004,12657.8156092307,Economy
KOR,"Korea, Rep.",GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2004,24675.2821347558,Economy
JPN,Japan,GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2004,30830.6584466434,Economy
ITA,Italy,GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2004,29584.8026525468,Economy
IDN,Indonesia,GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2004,5700.04949535761,Economy
IND,India,GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2004,2681.86116841254,Economy
DEU,Germany,GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2004,31757.4177276181,Economy
FRA,France,GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2004,28925.1268683664,Economy
CHN,China,GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2004,4504.92937237596,Economy
CAN,Canada,GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2004,33927.6696952532,Economy
BRA,Brazil,GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2004,10525.7113782454,Economy
AUS,Australia,GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2004,31814.5982278822,Economy
ARG,Argentina,GDP_Per_Capita_PPP,"GDP per capita, PPP (current international $)",2004,12117.6797423098,Economy
USA,United States,Unemployment_Rate,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2004,5.529,Economy
GBR,United Kingdom,Unemployment_Rate,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2004,4.594,Economy
TUR,Turkiye,Unemployment_Rate,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2004,10.838,Economy
ZAF,South Africa,Unemployment_Rate,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2004,22.538,Economy
SAU,Saudi Arabia,Unemployment_Rate,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2004,5.822,Economy
RUS,Russian Federation,Unemployment_Rate,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2004,7.763,Economy
MEX,Mexico,Unemployment_Rate,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2004,3.937,Economy
KOR,"Korea, Rep.",Unemployment_Rate,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2004,3.42,Economy
JPN,Japan,Unemployment_Rate,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2004,4.734,Economy
ITA,Italy,Unemployment_Rate,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2004,7.866,Economy
IDN,Indonesia,Unemployment_Rate,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2004,7.303,Economy
IND,India,Unemployment_Rate,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2004,7.625,Economy
DEU,Germany,Unemployment_Rate,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2004,10.727,Economy
FRA,France,Unemployment_Rate,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2004,8.914,Economy
CHN,China,Unemployment_Rate,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2004,4.49,Economy
CAN,Canada,Unemployment_Rate,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2004,7.185,Economy
BRA,Brazil,Unemployment_Rate,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2004,10.072,Economy
AUS,Australia,Unemployment_Rate,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2004,5.399,Economy
ARG,Argentina,Unemployment_Rate,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2004,13.522,Economy
USA,United States,Trade_Pct_GDP,Trade (% of GDP),2004,24.4480622643257,Economy
GBR,United Kingdom,Trade_Pct_GDP,Trade (% of GDP),2004,50.2885521756133,Economy
TUR,Turkiye,Trade_Pct_GDP,Trade (% of GDP),2004,48.9934575435266,Economy
ZAF,South Africa,Trade_Pct_GDP,Trade (% of GDP),2004,45.6435752240041,Economy
SAU,Saudi Arabia,Trade_Pct_GDP,Trade (% of GDP),2004,75.0828366569341,Economy
RUS,Russian Federation,Trade_Pct_GDP,Trade (% of GDP),2004,56.5818523984055,Economy
MEX,Mexico,Trade_Pct_GDP,Trade (% of GDP),2004,52.0406200335632,Economy
KOR,"Korea, Rep.",Trade_Pct_GDP,Trade (% of GDP),2004,67.9270638751076,Economy
JPN,Japan,Trade_Pct_GDP,Trade (% of GDP),2004,23.6643534228975,Economy
ITA,Italy,Trade_Pct_GDP,Trade (% of GDP),2004,47.2663923891771,Economy
IDN,Indonesia,Trade_Pct_GDP,Trade (% of GDP),2004,59.761294836691,Economy
IND,India,Trade_Pct_GDP,Trade (% of GDP),2004,37.503814059447,Economy
DEU,Germany,Trade_Pct_GDP,Trade (% of GDP),2004,62.9064909465164,Economy
FRA,France,Trade_Pct_GDP,Trade (% of GDP),2004,53.7497648292028,Economy
CHN,China,Trade_Pct_GDP,Trade (% of GDP),2004,58.6403340408439,Economy
CAN,Canada,Trade_Pct_GDP,Trade (% of GDP),2004,70.1924199909562,Economy
BRA,Brazil,Trade_Pct_GDP,Trade (% of GDP),2004,29.6782524803495,Economy
AUS,Australia,Trade_Pct_GDP,Trade (% of GDP),2004,36.9505159618289,Economy
ARG,Argentina,Trade_Pct_GDP,Trade (% of GDP),2004,40.692646108947,Economy
USA,United States,Forest_Area_Pct,Forest area (% of land area),2004,33.3565016939681,Environment
GBR,United Kingdom,Forest_Area_Pct,Forest area (% of land area),2004,12.3837473649403,Environment
TUR,Turkiye,Forest_Area_Pct,Forest area (% of land area),2004,26.665075425854,Environment
ZAF,South Africa,Forest_Area_Pct,Forest area (% of land area),2004,14.5351870017888,Environment
SAU,Saudi Arabia,Forest_Area_Pct,Forest area (% of land area),2004,0.454484134921779,Environment
RUS,Russian Federation,Forest_Area_Pct,Forest area (% of land area),2004,49.5454456106165,Environment
